"id","nom","prenom","genre","naissance",pays
4072,Franckel,Paulus,0,1952-06-11,DE
4073,Klinker,Frieda,0,1970-04-09,DE
4074,Zumthor,Wilhelm,0,1980-06-19,DE
4075,Schmidt,Hans,0,1973-09-12,DE
4076,Grosfeld,Lidwine,0,1971-11-10,DE
4077,Gasthaus,Giesela,0,1973-03-21,DE
4078,Steffens,Liah,0,1980-06-11,DE
4079,Kleinprinz,Philipp,0,1992-12-18,DE
4080,Teitelman,Leah,0,1966-08-28,DE
4081,Lehnard,Astrid,0,1967-05-04,DE
4082,Käsner,Elias,0,1948-03-25,DE
4083,Kochman,Oliver,0,1991-02-15,DE
4084,Gras,Johan,0,1962-08-31,DE
4085,Burger,Hanna,0,1964-04-05,DE
4086,Olgart,Andreas,0,1967-08-14,DE
4087,Kellner,Claudia,0,1978-08-30,DE
4088,Esche,Ernst,0,1967-03-14,DE
4089,Bartholomaeus,Lothar,0,1984-01-05,DE
4090,Heinrich,Ulrich,0,1956-04-12,DE
4091,Kraemer,Birgit,0,1984-08-17,DE
4092,Kesse,Tim,0,1983-05-13,DE
4093,Cederman,Volker,0,1958-01-05,DE
4094,Fet,Paul,0,1980-02-10,DE
4095,Joppen,Lukas,0,1960-01-30,DE
4096,Benz,Gudrun,0,1970-12-21,DE
4097,Frank,Anna,0,1952-12-08,DE
4098,Schwartzenberg,Engelbert,0,1963-06-24,DE
4099,Weille,Jonas,0,1981-02-15,DE
4100,Hensler,Anton,0,1959-01-25,DE
4101,Ungefugt,Wilma,0,1968-05-11,DE
4102,Gärtener,Jasmin,0,1988-04-21,DE
4103,Keller,Kristina,0,1971-07-18,DE
4104,Haas,Paulus,0,1959-08-22,DE
4105,Gorris,Frieda,0,1978-12-28,DE
4106,Lambling,Wilhelm,0,1970-12-12,DE
4107,Karcher,Hans,0,1994-08-08,DE
4108,Burgmeister,Lidwine,0,1972-02-23,DE
4109,Lenz,Giesela,0,1968-08-18,DE
4110,Möller,Liah,0,1952-02-08,DE
4111,Schneider,Philipp,0,1974-02-09,DE
4112,Maüs,Leah,0,1985-10-21,DE
4113,Becker,Astrid,0,1980-11-26,DE
4114,Pöpfer,Elias,0,1969-05-13,DE
4115,Schreiber,Oliver,0,1958-03-17,DE
4116,Tsederbaum,Johan,0,1968-02-15,DE
4117,Berger,Hanna,0,1973-09-28,DE
4118,Kellermann,Andreas,0,1954-01-03,DE
4119,Leonhard,Claudia,0,1972-07-08,DE
4120,Bergmann,Ernst,0,1953-03-27,DE
4121,Fetting,Lothar,0,1990-06-29,DE
4122,Goebel,Ulrich,0,1991-09-05,DE
4123,Krämer,Birgit,0,1965-04-02,DE
4124,Ziegler,Tim,0,1973-03-20,DE
4125,Decker,Volker,0,1961-10-29,DE
4126,Hoffman,Paul,0,1959-09-01,DE
4127,Heinz,Lukas,0,1946-04-08,DE
4128,Grosz,Gudrun,0,1974-04-21,DE
4129,Itti,Anna,0,1991-04-27,DE
4130,Wilbrecht,Engelbert,0,1988-11-19,DE
4131,Freymuth,Jonas,0,1955-01-05,DE
4132,Walther,Anton,0,1974-10-17,DE
4133,Halperin,Wilma,0,1963-06-14,DE
4134,Zeder,Jasmin,0,1974-10-13,DE
4135,Schwars,Kristina,0,1987-08-18,DE
4136,Graaf,Paulus,0,1990-12-25,DE
4137,Heïob,Frieda,0,1979-05-29,DE
4138,Engel,Wilhelm,0,1984-07-06,DE
4139,Erler,Hans,0,1963-09-04,DE
4140,Ritter,Lidwine,0,1971-04-22,DE
4141,Eiche,Giesela,0,1980-02-02,DE
4142,Klaas,Liah,0,1974-03-19,DE
4143,Schoenstein,Philipp,0,1992-02-21,DE
4144,Fleisch,Leah,0,1984-02-16,DE
4145,Johannes,Astrid,0,1971-02-18,DE
4146,Kreitz,Elias,0,1949-03-29,DE
4147,Kleinmann,Oliver,0,1990-01-16,DE
4148,Wagner,Johan,0,1959-03-23,DE
4149,Stöffel,Lilli,0,1979-08-10,DE
4150,Probst,Harald,0,1989-10-24,DE
4151,Lamb,Ida,0,1981-09-30,DE
4152,Webber,Paula,0,1975-09-14,DE
4153,Wolfgang,Lya,0,1948-03-05,DE
4154,Bornemann,Louisa,0,1992-11-23,DE
4155,Georg,Jonas,0,1983-06-14,DE
4156,Gregorius,Paul,0,1960-03-15,DE
4157,Räder,Lya,0,1992-01-19,DE
4158,Eberhardt,Jupp,0,1946-08-08,DE
4159,Wiedermann,Volker,0,1949-04-27,DE
4160,Matthias,Uwe,0,1957-11-10,DE
4161,Müller,Paul,0,1946-10-23,DE
4162,Bauer,Lena,0,1960-08-28,DE
4163,Henssler,Alda,0,1957-12-09,DE
4164,Käsmacher,Rainer,0,1989-06-21,DE
4165,Fahrnbach,Greta,0,1994-11-12,DE
4166,Stoesser,Rudy,0,1986-02-08,DE
4167,Hase,Herman,0,1947-11-23,DE
4168,Theobald,Rainer,0,1964-05-27,DE
4169,Goldman,Leni,0,1980-08-03,DE
4170,Grass,Uwe,0,1986-04-02,DE
4171,Kreuz,David,0,1948-12-09,DE
4172,Jungblut,Rudi,0,1974-11-18,DE
4173,Stier,Niklas,0,1963-02-09,DE
4174,Kürschner,Klaus,0,1956-02-01,DE
4175,Wichmann,Rudi,0,1985-02-21,DE
4176,Schmidlin,Max,0,1981-03-13,DE
4177,Acker,Bernhard,0,1985-01-23,DE
4178,Nickels,Lia,0,1967-04-19,DE
4179,Dittmar,Ralf,0,1964-03-21,DE
4180,Pfister,Tim,0,1967-12-23,DE
4181,Henker,Diether,0,1987-05-09,DE
4182,Sattler,Leopold,0,1968-12-06,DE
4183,Abt,Wolgang,0,1954-06-22,DE
4184,Bechele,Gelsa,0,1982-12-12,DE
4185,Freund,Leopold,0,1955-06-12,DE
4186,Diesel,Klara,0,1980-07-24,DE
4187,Dhoms,Lara,0,1958-02-01,DE
4188,Herzog,Laura,0,1956-09-18,DE
4189,Faszler,Michael,0,1967-07-10,DE
4190,Grossfeld,Alexander,0,1970-09-28,DE
4191,Schreiner,Annika,0,1953-06-13,DE
4192,Wolf,Giesela,0,1994-06-11,DE
4193,Markgraff,Otho,0,1951-11-24,DE
4194,Wald,Maximilian,0,1956-04-17,DE
4195,Griechmann,Linda,0,1946-03-04,DE
4196,Lorenz,Flitzie,0,1946-04-13,DE
4197,Käse,Richard,0,1965-02-10,DE
4198,Eppstein,Bernhard,0,1959-03-10,DE
4199,Flegel,Lia,0,1993-10-06,DE
4200,Friedrich,Ralf,0,1994-07-30,DE
4201,Fischmann,Tim,0,1952-05-25,DE
4202,Fettig,Diether,0,1991-05-06,DE
4203,Paulus,Leopold,0,1945-05-26,DE
4204,Epstein,Wolgang,0,1990-08-24,DE
4205,Hauff,Gelsa,0,1945-09-13,DE
4206,Saiter,Leopold,0,1991-04-26,DE
4207,Schneckenburger,Klara,0,1980-01-22,DE
4208,Grössermann,Lara,0,1946-02-19,DE
4209,Griggs,Phyllis,0,1963-02-02,GB
4210,Gardiner,Jasmin,0,1977-12-02,GB
4211,Driver,Jared,0,1985-01-07,GB
4212,Allen,Larry,0,1964-06-27,GB
4213,Danielson,Cameron,0,1961-01-21,GB
4214,Matthew,Ella,0,1979-08-27,GB
4215,Lewis,Lyra,0,1968-07-03,GB
4216,Mills,Cassie,0,1976-10-20,GB
4217,Milner,Avalon,0,1958-12-28,GB
4218,Davis,Ronald,0,1970-03-03,GB
4219,Walter,Evannah,0,1970-09-30,GB
4220,Simons,Alicia,0,1989-10-17,GB
4221,Chicken,Bolton,0,1945-12-16,GB
4222,Parlan,Rupert,0,1961-04-17,GB
4223,Gibert,Abigail,0,1947-07-08,GB
4224,Bannerman,Reggie,0,1989-01-06,GB
4225,Scott,Shirley,0,1947-08-03,GB
4226,William,Wentworth,0,1966-09-20,GB
4227,Stout,Hermione,0,1952-09-23,GB
4228,Spring,Becky,0,1990-08-19,GB
4229,Aindreis,Heaven,0,1966-01-05,GB
4230,Pretty,Bradley,0,1969-01-24,GB
4231,Dalton,Brendon,0,1994-07-07,GB
4232,Williams,Gabriel,0,1956-08-20,GB
4233,Hammer,Kai,0,1950-04-27,GB
4234,Magg,Natasha,0,1966-01-03,GB
4235,White,Elena,0,1976-07-26,GB
4236,Waldon,Frances,0,1963-06-17,GB
4237,Colins,Frederick,0,1951-08-19,GB
4238,Mac-Greig,Connor,0,1977-05-27,GB
4239,Strong,Chad,0,1979-07-21,GB
4240,Olivier,Stuart,0,1984-11-26,GB
4241,Andrés,Robert,0,1953-02-23,GB
4242,Nightingal,Lysander,0,1954-03-10,GB
4243,Laurence,Niall,0,1952-03-27,GB
4244,Jacobs,Veronica,0,1950-12-11,GB
4245,Earl,Grant,0,1957-04-13,GB
4246,Daniels,Maisie,0,1959-02-18,GB
4247,Murphy,Moira,0,1966-11-24,GB
4248,Beadle,Wyatt,0,1966-07-22,GB
4249,Morrison,Kalie,0,1988-03-09,GB
4250,Schoemaker,Sinead,0,1982-01-29,GB
4251,Ashley,Kian,0,1980-03-10,GB
4252,Millers,Ruth,0,1947-07-21,GB
4253,Deans,Chelsea,0,1966-08-05,GB
4254,Mordoch,Geoffrey,0,1986-08-11,GB
4255,Hardy,Kevin,0,1966-09-22,GB
4256,Bird,Rhys,0,1978-07-21,GB
4257,Sweetlove,Bethan,0,1980-10-04,GB
4258,Moorehead,Ginger,0,1948-07-26,GB
4259,Slow,Kieran,0,1958-04-07,GB
4260,Ash,Neal,0,1988-09-23,GB
4261,Bridgestone,Helen,0,1953-07-08,GB
4262,Vince,Dustin,0,1946-01-25,GB
4263,Jones,Lexi,0,1974-08-30,GB
4264,Deacon,Ewan,0,1949-07-29,GB
4265,Sharp,Lilly,0,1945-07-28,GB
4266,Mock,Uland,0,1980-01-14,GB
4267,Frent,Ellis,0,1978-07-18,GB
4268,Abbott,Rose,0,1980-08-15,GB
4269,Carlton,Stefany,0,1986-04-20,GB
4270,Jack,Harvey,0,1976-12-01,GB
4271,Fatman,Abbie,0,1975-12-25,GB
4272,Lancer,Van,0,1983-02-05,GB
4273,Brown,Willem,0,1956-12-24,GB
4274,Forester,Isla,0,1992-01-04,GB
4275,Mersch,Rosie,0,1972-12-26,GB
4276,Cook,Violet,0,1976-10-08,GB
4277,Glazier,Walter,0,1983-03-13,GB
4278,Lambertson,Richard,0,1966-12-30,GB
4279,Parthalon,Tobin,0,1983-03-24,GB
4280,Roberts,Sienna,0,1964-10-15,GB
4281,Charley,Randy,0,1952-12-09,GB
4282,Dean,Russell,0,1965-05-06,GB
4283,Josephs,Tracy,0,1963-09-27,GB
4284,Mac''Martin,Jodie,0,1954-08-24,GB
4285,Barber,George,0,1959-02-17,GB
4286,Adamson,Susan,0,1975-11-24,GB
4287,Cordell,Karen,0,1968-06-08,GB
4288,Valentyne,Lexie,0,1970-10-17,GB
4289,Millard,Emmett,0,1952-07-06,GB
4290,Goldsmith,Theo,0,1956-05-19,GB
4291,Greggson,Florian,0,1957-12-13,GB
4292,Bushbye,Heidi,0,1981-03-26,GB
4293,Matthain,Alvin,0,1970-12-05,GB
4294,Fuller,Molly,0,1983-05-17,GB
4295,Bushnell,Tania,0,1961-12-23,GB
4296,Donahue,Lowell,0,1948-11-09,GB
4297,Mac-Gregor,Karine,0,1984-02-07,GB
4298,Bishop,Christopher,0,1986-03-01,GB
4299,Lackey,Gareth,0,1992-07-17,GB
4300,Robbins,Ashton,0,1960-09-07,GB
4301,Harry,Taylor,0,1956-12-28,GB
4302,Frederick,Shonda,0,1987-07-06,GB
4303,Cannon,Yohanna,0,1992-12-14,GB
4304,Andrew,Lewis,0,1967-10-16,GB
4305,Apple,Conrad,0,1993-10-26,GB
4306,Abercromie,Brandon,0,1970-12-30,GB
4307,Marshall,Ursula,0,1962-06-16,GB
4308,Deakin,Nolan,0,1958-10-17,GB
4309,Robertson,Shawn,0,1973-03-20,GB
4310,Bridges,Courtney,0,1990-01-10,GB
4311,Monk,Matt,0,1963-08-22,GB
4312,Pettigrew,James,0,1953-04-06,GB
4313,Michael,Kathleen,0,1975-05-23,GB
4314,Anthony,Jordan,0,1987-05-31,GB
4315,Clerke,Engharad,0,1953-07-14,GB
4316,Gardner,Audric,0,1955-05-25,GB
4317,Reilly,Joyce,0,1954-03-23,GB
4318,Bennet,Rohan,0,1951-09-14,GB
4319,Young,Heath,0,1990-09-01,GB
4320,Bigs,Tyler,0,1987-09-26,GB
4321,Love,Unity,0,1947-09-12,GB
4322,Busby,Keith,0,1947-10-10,GB
4323,Wolfe,Glen,0,1973-03-30,GB
4324,Lukes,Tom,0,1956-01-16,GB
4325,Huggins,Les,0,1975-02-17,GB
4326,Bernard,Cherry,0,1952-10-29,GB
4327,Harrison,Maya,0,1984-04-21,GB
4328,Dawkins,Tilly,0,1955-07-28,GB
4329,Field,Zak,0,1971-03-14,GB
4330,Levinson,Carl,0,1963-03-13,GB
4331,Wolf,Lily,0,1990-11-01,GB
4332,Berkelay,Tara,0,1975-05-10,GB
4333,Kane,Shannon,0,1985-06-07,GB
4334,Mathesson,Zack,0,1964-10-20,GB
4335,Gardener,Charlie,0,1971-06-27,GB
4336,Bower,Jennifer,0,1963-10-16,GB
4337,James,Daid,0,1973-07-01,GB
4338,Jacobson,Colin,0,1947-07-23,GB
4339,Dawson,Lassa,0,1971-05-07,GB
4340,Rosebury,Louis,0,1993-10-13,GB
4341,Stratton,Jensen,0,1982-03-08,GB
4342,Jackson,Juliet,0,1984-11-23,GB
4343,Leigh,Joel,0,1962-05-28,GB
4344,Valley,Jay,0,1980-09-16,GB
4345,Freeman,Jim,0,1972-02-12,GB
4346,Lamberts,Donald,0,1987-06-18,GB
4347,Mc Arthur,Isaac,0,1973-07-31,GB
4348,Garrison,Gerard,0,1947-01-14,GB
4349,Kitchener,Georgia,0,1976-12-18,GB
4350,King,Kayleigh,0,1978-07-22,GB
4351,Addams,Stacy,0,1969-09-08,GB
4352,Mc Fear,Lee,0,1949-08-03,GB
4353,Mason,Rebecca,0,1947-11-16,GB
4354,Twain,Alexandra,0,1966-12-08,GB
4355,Willys,Diane,0,1974-12-27,GB
4356,Schepper,Ruthel,0,1957-11-06,GB
4357,Alyn,Britney,0,1965-10-05,GB
4358,Bigg,Josh,0,1963-10-16,GB
4359,Levis,Fanny,0,1951-01-29,GB
4360,Sharpe,Rusty,0,1977-09-13,GB
4361,Bowers,John,0,1985-08-17,GB
4362,Smith,Cynthia,0,1952-06-24,GB
4363,Wolff,Meredith,0,1985-05-01,GB
4364,Chaplin,Millie,0,1991-10-07,GB
4365,Parker,Marvin,0,1979-02-27,GB
4366,Jameson,Anne,0,1968-05-20,GB
4367,Josephson,Erwan,0,1989-06-23,GB
4368,Luckin,Spencer,0,1973-05-15,GB
4369,John,Joseph,0,1965-04-29,GB
4370,Jones,Isabel,0,1994-09-14,GB
4371,Robbin,Kerwan,0,1971-10-19,GB
4372,Wise,Morgan,0,1974-12-16,GB
4373,Burgess,Jordan,0,1976-06-01,GB
4374,Pott,Oscar,0,1945-12-06,GB
4375,Bartholomew,Robin,0,1991-11-03,GB
4376,Curtiss,Ian,0,1983-04-27,GB
4377,Phillipson,Bartholomew,0,1962-05-17,GB
4378,Romans,Brad,0,1989-11-05,GB
4379,Oak,Allyson,0,1957-05-07,GB
4380,Roman,Margot,0,1989-11-15,GB
4381,Free,Abby,0,1969-07-08,GB
4382,James,Lauren,0,1960-07-28,GB
4383,Shand,Charlie,0,1986-11-01,GB
4384,Miller,Alexander,0,1966-07-18,GB
4385,Hamlet,Jacob,0,1986-03-06,GB
4386,Montgomery,Mylene,0,1977-05-09,GB
4387,Salmon,Liam,0,1986-04-08,GB
4388,Davidson,Ava,0,1962-01-13,GB
4389,Ayling,Francis,0,1982-04-02,GB
4390,Roberson,Brooke,0,1947-05-23,GB
4391,Benson,Tobias,0,1947-08-07,GB
4392,Mark,Zachary,0,1971-01-10,GB
4393,Spears,Poleen,0,1964-03-18,GB
4394,Bussby,Leslie,0,1971-12-25,GB
4395,Tracy,Tia,0,1945-05-28,GB
4396,Beef,Emily,0,1984-02-11,GB
4397,Blacks,Betty,0,1981-12-16,GB
4398,Lauwrence,Madeleine,0,1968-06-20,GB
4399,Prescott,Jill,0,1954-08-12,GB
4400,Hare,Zara,0,1958-10-01,GB
4401,Butcher,Liliane,0,1957-05-01,GB
4402,Bull,Craigafer,0,1950-02-27,GB
4403,Andrews,Harold,0,1988-05-13,GB
4404,Ham,Freddie,0,1976-02-11,GB
4405,Yougman,Laureen,0,1993-11-15,GB
4406,Fatt,Presley,0,1990-01-19,GB
4407,Vincent,Joey,0,1968-09-09,GB
4408,Gilson,Flynn,0,1983-05-20,GB
4409,Ells,Nigel,0,1957-08-19,GB
4410,Adhams,Niamh,0,1971-06-24,GB
4411,Willy,Elton,0,1992-02-04,GB
4412,Robins,Mason,0,1983-05-04,GB
4413,Meery,Royston,0,1981-08-20,GB
4414,Den,Doug,0,1993-11-14,GB
4415,Bushby,Dave,0,1955-10-07,GB
4416,Master,Derek,0,1952-08-03,GB
4417,Austen,Prune,0,1974-08-13,GB
4418,Mog,Declan,0,1978-03-27,GB
4419,Mogg,Zac,0,1976-02-17,GB
4420,Baptist,Amy,0,1953-09-19,GB
4421,Livingston,Mary,0,1988-11-28,GB
4422,Mathewsen,Enola,0,1964-09-21,GB
4423,Dobson,Peter,0,1985-05-03,GB
4424,French,Remy,0,1955-10-04,GB
4425,Johnson,Ophélie,0,1945-08-20,GB
4426,Simpson,Oprah,0,1946-02-11,GB
4427,Eastwood,Elizabeth,0,1976-06-04,GB
4428,Walter,Jamie,0,1974-06-24,GB
4429,Louis,Leeroy,0,1964-10-25,GB
4430,Crossman,Amber,0,1970-05-10,GB
4431,Cooper,Audrey,0,1945-04-28,GB
4432,Barry,Jewel,0,1983-03-28,GB
4433,Blackson,Matthew,0,1975-08-13,GB
4434,Flanders,Wanda,0,1960-06-11,GB
4435,Berkeley,Franck,0,1969-02-03,GB
4436,Bernardson,Mercy,0,1991-03-24,GB
4437,Thomson,Lester,0,1988-02-15,GB
4438,Aylen,Stewart,0,1951-12-20,GB
4439,Potter,Dorothy,0,1969-04-15,GB
4440,Harris,Sean,0,1956-05-14,GB
4441,Galant,July,0,1948-03-03,GB
4442,Lindon,Annabeth,0,1950-07-13,GB
4443,Steadworthy,Gracie,0,1954-01-16,GB
4444,Forest,Finlay,0,1958-11-03,GB
4445,Martins,Anna,0,1951-04-30,GB
4446,Lucas,Bailey,0,1951-08-21,GB
4447,Fat,Phil,0,1960-11-29,GB
4448,Brooks,Holly,0,1953-12-09,GB
4449,Nicolson,Ashleigh,0,1983-06-22,GB
4450,Baker,Zach,0,1952-06-08,GB
4451,Robin,Jude,0,1992-04-17,GB
4452,Hepburn,Pierce,0,1965-04-28,GB
4453,Stephen,Jude,0,1990-11-01,GB
4454,Elder,Lindsey,0,1945-12-07,GB
4455,Oaken,Max,0,1958-09-10,GB
4456,Stephenson,Haley,0,1969-07-10,GB
4457,Tempel,Amelie,0,1977-08-18,GB
4458,Vinson,Travis,0,1957-11-28,GB
4459,Skinner,Lee,0,1979-07-21,GB
4460,Fitzmartin,Mélody,0,1975-09-06,GB
4461,Castle,Ginny,0,1979-10-29,GB
4462,Luke,Doraleen,0,1987-12-15,GB
4463,Anew,Ashlee,0,1960-02-22,GB
4464,Strang,June,0,1979-12-27,GB
4465,Carter,Dylan,0,1984-01-04,GB
4466,Hudson,Ryan,0,1986-10-28,GB
4467,Gallagher,Craig,0,1976-11-28,GB
4468,Black,Charles,0,1986-02-11,GB
4469,Bridge,Poppy,0,1981-12-08,GB
4470,Carthew,Janice,0,1945-09-09,GB
4471,Saddler,Garry,0,1951-04-09,GB
4472,Atcock,Loise,0,1993-07-18,GB
4473,Collins,Sharon,0,1960-08-27,GB
4474,Roby,Noah,0,1987-05-07,GB
4475,Henry,Scarlett,0,1992-05-05,GB
4476,Crossmann,Hillary,0,1966-09-11,GB
4477,Twin,Mark,0,1970-07-09,GB
4478,Orchard,Shane,0,1989-11-04,GB
4479,Tommy,Alan,0,1986-02-22,GB
4480,Robinson,Darcy,0,1954-07-03,GB
4481,Lucky,Whitney,0,1972-05-27,GB
4482,Maguire,Bailee,0,1956-05-16,GB
4483,Mac Culloch,Elwin,0,1968-09-20,GB
4484,Bearnard,Keazy,0,1948-09-18,GB
4485,Anderson,Will,0,1977-05-07,GB
4486,Clerk,Jason,0,1962-12-24,GB
4487,Thompson,Jesse,0,1985-02-28,GB
4488,Marsch,Sandy,0,1988-01-21,GB
4489,Mac-Adam,Lyzzie,0,1977-11-18,GB
4490,Moore,Joshua,0,1994-10-12,GB
4491,Peters,Juno,0,1982-07-29,GB
4492,Pill,Julian,0,1988-04-22,GB
4493,Richard,Blaise,0,1968-10-21,GB
4494,Brook,Callum,0,1993-12-13,GB
4495,Fishman,Hayden,0,1978-02-24,GB
4496,Archdeacon,Devin,0,1994-02-02,GB
4497,Curtis,Joe,0,1987-11-26,GB
4498,Gale,Reuben,0,1970-01-07,GB
4499,Peterson,Abel,0,1991-07-31,GB
4500,Chaplain,Sidney,0,1991-04-18,GB
4501,Grabriel,Brian,0,1959-05-03,GB
4502,Nail,Daisy,0,1949-07-10,GB
4503,Hadcock,Wilma,0,1973-08-29,GB
4504,Fleming,Sarah,0,1980-09-17,GB
4505,Parson,April,0,1985-11-30,GB
4506,Adcock,Alice,0,1970-12-16,GB
4507,Priest,Carter,0,1976-06-16,GB
4508,Lawford,Ivory,0,1964-07-28,GB
4509,Archer,Hollie,0,1987-02-18,GB
4510,Johnson,Ulric,0,1988-07-28,GB
4511,Coalman,Amanda,0,1962-12-20,GB
4512,Wood,Ray,0,1971-04-29,GB
4513,Knight,Santana,0,1968-03-24,GB
4514,Colin,Stanley,0,1957-12-27,GB
4515,Shepherd,Whitney,0,1963-01-20,GB
4516,Sharps,Geogia,0,1973-06-09,GB
4517,Greek,Loïs,0,1962-02-25,GB
4518,Taylor,Brendan,0,1975-02-06,GB
4519,Miller,Lindsay,0,1969-04-16,GB
4520,Weaver,Gavin,0,1992-11-02,GB
4521,Sheppe,Dirk,0,1989-10-08,GB
4522,George,Pearl,0,1947-04-28,GB
4523,Ambrose,Penny,0,1990-09-03,GB
4524,Duke,Precious,0,1974-01-22,GB
4525,Bush,Piper,0,1986-05-03,GB
4526,Mary,Hayden,0,1990-05-23,GB
4527,Martinson,Douglas,0,1947-04-14,GB
4528,Mac-Mahon,Sidney,0,1960-09-15,GB
4529,Frank,Juda,0,1948-01-28,GB
4530,Bowmann,Innocent,0,1960-02-23,GB
4531,Aylin,Sally,0,1953-04-04,GB
4532,Adams,Stephen,0,1982-04-09,GB
4533,Wheeler,Matilda,0,1977-10-13,GB
4534,Franklin,Zoey,0,1962-09-30,GB
4535,Charles,Beverly,0,1982-09-26,GB
4536,Merill,Flora,0,1973-06-24,GB
4537,Mac Andrews,Calvin,0,1958-08-18,GB
4538,Shields,Eloise,0,1993-06-14,GB
4539,Little,Glory,0,1964-10-18,GB
4540,Booth,Andy,0,1949-01-29,GB
4541,Friend,Eva,0,1968-02-03,GB
4542,Bowman,Erin,0,1988-08-19,GB
4543,Francis,Phoenix,0,1992-07-03,GB
4544,Phillips,Shannon,0,1984-01-05,GB
4545,Fish,Tobey,0,1989-08-13,GB
4546,Allison,Faith,0,1991-11-22,GB
4547,Straton,Connie,0,1982-03-18,GB
4548,Russel,Selena,0,1985-05-17,GB
4549,Austin,Jen,0,1971-10-01,GB
4550,Smith,Riley,0,1967-10-27,GB
4551,Davy,Pryam,0,1956-06-03,GB
4552,Shepherdson,Terry,0,1989-04-29,GB
4553,Person,Zoe,0,1948-02-28,GB
4554,Fergesson,Leo,0,1963-09-20,GB
4555,Brythe,Kristen,0,1968-11-17,GB
4556,Amos,Griffin,0,1980-05-03,GB
4557,Pauls,Cathy,0,1970-02-12,GB
4558,Coal,Morgan,0,1951-10-15,GB
4559,Bowen,Dominic,0,1988-10-05,GB
4560,Allan,Iona,0,1987-02-18,GB
4561,Patterson,Bryan,0,1975-10-06,GB
4562,Cheesmann,Thomas,0,1947-03-22,GB
4563,Porter,Lawrence,0,1957-05-11,GB
4564,Turner,Miranda,0,1986-03-09,GB
4565,Balsey,Ruby,0,1975-10-16,GB
4566,Morisson,Lydia,0,1994-06-15,GB
4567,Griggs,Kiera,0,1988-05-08,GB
4568,Gardiner,Harley,0,1978-05-03,GB
4569,Driver,Letitia,0,1951-02-02,GB
4570,Allen,Brenda,0,1961-04-18,GB
4571,Danielson,Gael,0,1965-02-05,GB
4572,Matthew,Summer,0,1982-10-16,GB
4573,Lewis,Katie,0,1978-04-30,GB
4574,Mills,Dean,0,1960-01-24,GB
4575,Milner,Charlotte,0,1972-09-02,GB
4576,Davis,Sam,0,1984-01-06,GB
4577,Walter,Paris,0,1993-12-02,GB
4578,Simons,Eleanor,0,1970-05-04,GB
4579,Chicken,Megan,0,1963-01-10,GB
4580,Parlan,Scarlet,0,1955-04-08,GB
4581,Gibert,Shelley,0,1984-03-29,GB
4582,Bannerman,Demi,0,1967-04-15,GB
4583,Scott,Arthur,0,1966-03-25,GB
4584,William,Chloe,0,1975-09-17,GB
4585,Stout,Mimy,0,1954-07-31,GB
4586,Spring,Terry,0,1952-12-20,GB
4587,Aindreis,Adam,0,1989-09-10,GB
4588,Pretty,Seth,0,1962-10-31,GB
4589,Dalton,Leanne,0,1951-11-08,GB
4590,Williams,Cameron,0,1973-12-06,GB
4591,Hammer,Sophie,0,1993-12-24,GB
4592,Magg,Harley,0,1986-04-03,GB
4593,White,Hope,0,1973-06-20,GB
4594,Waldon,Shaun,0,1953-03-07,GB
4595,Colins,Jacoby,0,1947-06-06,GB
4596,Mac-Greig,Aimee,0,1957-12-12,GB
4597,Strong,Spencer,0,1971-04-26,GB
4598,Olivier,Ginger,0,1957-03-26,GB
4599,Andrés,Paige,0,1964-10-06,GB
4600,Nightingal,Alfred,0,1946-09-23,GB
4601,Laurence,Nellie,0,1945-09-19,GB
4602,Jacobs,Jimmy,0,1952-10-03,GB
4603,Earl,Vanessa,0,1989-10-09,GB
4604,Daniels,Blake,0,1946-11-13,GB
4605,Murphy,Caitlin,0,1977-12-07,GB
4606,Beadle,Francesca,0,1964-04-28,GB
4607,Morrison,Travie,0,1966-03-30,GB
4608,Schoemaker,Evie,0,1985-08-06,GB
4609,Ashley,Max,0,1946-03-18,GB
4610,Millers,Henry,0,1947-04-24,GB
4611,Deans,Lucas,0,1965-09-09,GB
4612,Mordoch,Dick,0,1973-07-08,GB
4613,Hardy,Phineas,0,1983-11-22,GB
4614,Bird,Karl,0,1983-05-01,GB
4615,Sweetlove,Kiara,0,1971-11-24,GB
4616,Moorehead,Peace,0,1987-05-26,GB
4617,Slow,Sara,0,1989-02-08,GB
4618,Ash,Blake,0,1988-01-04,GB
4619,Bridgestone,Don,0,1984-07-01,GB
4620,Vince,Wayland,0,1993-11-15,GB
4621,Jones,Bryce,0,1953-07-07,GB
4622,Deacon,Riley,0,1989-01-26,GB
4623,Sharp,Kristin,0,1957-11-04,GB
4624,Mock,Willow,0,1967-04-19,GB
4625,Frent,Madison,0,1988-10-20,GB
4626,Abbott,Ashley,0,1952-02-10,GB
4627,Carlton,Maria,0,1958-02-26,GB
4628,Jack,Gilles,0,1978-04-14,GB
4629,Fatman,Shane,0,1961-06-23,GB
4630,Lancer,Duncan,0,1950-08-23,GB
4631,Brown,Greg,0,1948-04-06,GB
4632,Forester,Owen,0,1988-06-13,GB
4633,Mersch,Bart,0,1968-07-15,GB
4634,Cook,Kyle,0,1945-11-13,GB
4635,Glazier,Lacey,0,1967-11-17,GB
4636,Lambertson,Mia,0,1989-04-01,GB
4637,Parthalon,Janet,0,1980-11-04,GB
4638,Roberts,Avery,0,1990-11-28,GB
4639,Charley,Ashton,0,1949-12-29,GB
